1004;4.5562022973276255;-31.07091741461047;-2.729451773962561;-1
606;-5.736998219187512;-39.67839286544866;-54.2888682451858;-1
1583;-4.271961293219941;-17.217218419556712;-14.528463546388988;-1
1627;2.274970698685319;-49.22934354646992;-9.748020828173257;-1
2652;3.638329137847231;-39.9327781006792;-6.7443058995644;-1
3539;-4.767486123850353;-42.45852674718838;4.864598743379043;-1
3715;-30.612797519693984;-45.063487164793;28.25955961545795;-1
3853;-6.066851999148596;-36.88110825205284;-36.87888558001439;-1
3885;1.8854539055722888;-33.36511576800421;-7.091519224632858;-1
4418;4.785393629088267;11.6876889771084;-68.04892351665235;-1
5575;8.89670450378122;-36.290026041676;-58.12326620662168;-1
6750;-2.8495731132436446;-25.79054936752931;-26.62034038853257;-1
7148;4.428079128493233;-47.3142355031299;-2.627030352721602;-1
7270;0.058424031808595;-39.28880582552861;-18.451112518925346;-1
9076;-8.065067796097855;-27.12229709389216;-17.45244046597654;-1
9195;15.39760819507936;-43.52620533933854;12.23354906095764;-1
9367;-5.998631663612796;-41.91338910182326;11.074958837993885;-1
9612;-0.0451950148293633;-33.012492913258306;-9.833656065402508;-1
9779;-2.114104985081466;-6.928277557304421;-3.407867057113786;-1
9836;-17.54786260748103;-44.23532741128832;-43.192002914147125;-1
9837;0.3957283801618502;-39.19735394246355;-9.17994943969765;-1
9881;-33.547402903808404;-47.42391722092143;-3.175396373165265;-1
9929;-20.540753571721044;-12.57144566237438;-22.6472636682285;-1
11053;8.313774426599634;-21.9796422186461;-4.277094390325135;-1
11056;-36.97515839108215;-5.144139342684101;14.75577030171602;-1
11191;1.8218845743414147;-33.56104725120208;-5.303892494015239;-1
11194;6.69860378238537;-26.127669575308406;-4.187859573568289;-1
11859;6.031303961575241;-32.981341870338575;-2.0358614287051817;-1
12036;-17.07910864230744;-40.633429914242846;18.458353720957295;-1
12120;6.665145280757369;-33.1601310304757;-8.766561169913139;-1
12919;1.9379116284016047;-32.55683393391529;11.166595710156724;-1
13230;12.794430399689691;7.929347461361543;-9.308222561815846;-1
