181916;61289;1862
151261;37716;1320
827017;13719;1058
105891;13719;829
461278;13719;803
5901;1001;789
1562328;2838;746
134415;2838;641
43171;3262;631
105926;13719;621
76204;1531;613
8346;8022;586
8135;8022;563
318588;3262;554
1977639;22860;533
105881;13719;507
154434;48229;498
200431;3264;486
497191;13719;483
107702;107700;481
71697;3262;480
615615;13719;465
90360;13719;459
38523;38534;446
147454;13719;442
409419;3262;438
34564;16445;418
71697;3264;409
24319;3264;408
566377;39454;398
20939;606;395
28602;3262;384
1407060;107700;381
49017;1531;378
16398;16445;376
1153;3262;368
1407062;107700;354
23321;4434;353
436610;3262;347
1430748;3264;346
20563;3262;345
2241071;65345;343
619778;3262;342
107703;107700;338
175899;3264;337
131789;5066;336
16530;1182;336
1254969;4434;334
318588;672;330
222322;1531;329
427306;3262;329
40908;88650;326
1019706;1531;326
1056683;23177;326
17588;21094;325
3810;1531;324
352186;25457;324
1945198;13719;321
7350;3264;314
1827318;3262;309
147427;3264;305
996346;13719;304
8135;3275;302
39550;65345;301
131807;3262;300
381847;3262;300
1308270;3262;297
83894;3262;296
781420;3262;296
213378;3262;295
1349545;1531;294
30380;3262;293
6188;3262;292
84234;35218;290
65641;13719;289
1863863;1182;284
381847;3264;283
35974;671;282
29178;3262;281
54391;3262;276
190628;3262;273
211457;3264;272
11770;1531;270
261879;23177;269
273122;107700;267
630886;48229;267
1344309;3723;264
1418771;1845;263
44128;4434;262
2448381;3262;261
211457;3262;259
175899;3262;257
53210;3262;255
303423;658327;255
595687;13719;254
77844;3723;253
131789;3262;253
200366;13719;252
107706;107700;250
207964;93394;249
1011774;3262;249
108672;3262;247
671379;671;246
25471;21094;245
1480978;3262;245
52083;3275;244
105931;13719;242
50355;3264;241
427306;672;240
65466;127401;239
498219;159944;237
30380;3264;236
2141238;1902975;234
280147;1531;232
40459;3262;232
551272;21094;230
173500;3262;229
1056683;23177;229
121324;3262;226
557095;52328;225
20465;3262;224
63956;5135;221
33797;1531;220
208525;1531;220
31439;606;218
1364517;3262;217
943832;3264;217
55076;2448560;214
83855;13719;214
1901721;10919;214
2043323;3264;214
185746;3262;213
227172;3262;213
63929;19811;212
113411;3262;212
391473;14797;212
337941;3262;209
67288;3262;209
6188;3264;208
23678;1531;208
31290;1845;208
1040297;3264;207
14543;13888;206
57412;3262;206
75354;3262;206
1484213;3264;206
71697;672;203
22354;3264;203
20611;3262;203
7323;1531;203
33889;3262;202
64347;13719;202
200431;3275;201
6134;3262;200
59202;671;199
1658145;13719;199
2305289;13719;199
36400;15834;198
75184;3264;198
1691477;3264;197
39354;3262;197
869083;3262;196
20563;3264;196
15639;19811;195
708059;13719;195
8346;54142;194
147427;1001;194
20546;3262;193
28344;13719;193
104209;13719;192
1407062;107706;192
1402926;13719;191
102302;3264;191
2530;9904;190
561434;3264;190
1150360;1531;190
1235850;3264;190
1407060;107706;190
1939398;3262;190
107703;107706;189
450175;64140;189
1430748;3262;188
1885784;3262;188
215468;39454;188
147427;3262;188
170486;13719;187
529909;3264;187
33568;123281;187
38526;13998;187
913333;3264;186
1728670;13719;186
8135;30478;186
39354;3264;186
131796;13719;185
23635;1531;184
75354;3264;184
223808;3262;183
2130350;3262;183
107702;107706;183
119940;3262;182
1449821;13719;182
713767;3262;182
55066;31196;181
172592;3262;181
28691;3264;180
65642;13719;180
96305;3262;180
238723;3264;180
107666;3264;179
1311;1531;179
3598;1531;179
258301;3264;178
455570;672;178
1546783;54518;178
53243;3262;177
84217;22906;177
551167;13888;177
822089;48229;177
296593;3262;176
264533;3264;176
20604;2838;175
26152;1531;174
53238;3264;174
68783;1531;174
485031;3262;174
821464;29917;174
5066;3262;173
5793;3262;173
628501;3262;172
48074;63489;171
131807;4635;171
33889;671;170
191583;3723;170
8290;3264;169
561434;3262;169
9441;1531;168
159936;3262;168
276880;65345;168
1450819;3264;168
88164;3262;167
1263159;3262;167
39376;3264;167
27538;3262;166
183316;137274;166
240364;3262;166
682292;3262;166
889694;3262;166
1979763;1845;166
2043323;3262;166
8226;3264;166
17344;1531;165
261633;3262;165
10172;19911;165
6169;3262;165
792887;3262;164
1834741;14797;164
29193;13719;164
63489;13719;163
191582;3723;163
1856342;3264;163
258301;3262;162
1069571;10220;162
31858;3264;162
23205;1531;161
179594;3264;161
1235850;3262;161
