2049;25636;27
2049;98887;1
2049;6033;1
2049;98884;7
2049;98871;3
2049;26646;2
2049;56480;9
2049;58629;8
2049;59980;2
2049;36213;2
2049;111979;1
2049;166374;2
2049;54406;1
2049;98885;1
2049;2124;3
2049;25637;3
2049;98889;3
2049;58701;3
2049;268044;2
2049;91083;2
2049;1969771;1
2049;25638;1
25636;25637;4
25636;58629;1
25636;98884;1
98887;111979;2
98887;25637;11
98887;98871;1
98887;26646;1
98887;25636;30
98887;54406;1
98887;56480;4
98887;36213;11
98887;98885;1
98887;25638;1
98887;60964;1
98887;59980;7
98887;58629;19
98887;58701;3
98887;82425;1
98887;98884;2
98887;6033;1
98887;1969771;1
98887;98889;2
98887;1175134;3
6033;36213;28
6033;98884;117
6033;56480;25
6033;25636;24
6033;25637;4
6033;98871;2
6033;8158;14
6033;2124;31
6033;59980;7
6033;58629;15
6033;98889;1
6033;412040;8
6033;98887;6
6033;268044;6
6033;7428;1
6033;58701;11
6033;1175134;1
6033;374758;2
6033;288357;2
6033;60959;2
6033;166374;1
6033;91083;1
6033;1969771;1
6033;29222;3
6033;82425;2
98884;25637;2
98884;36213;1
98884;56480;8
98884;25636;27
98884;6033;24
98884;412040;10
98884;166374;2
98884;26646;1
98884;8158;1
98884;58629;2
98884;98887;1
98884;374758;1
98884;58701;4
98884;1969771;1
98871;25636;9
98871;25637;5
98871;36213;2
98871;54406;67
98871;26646;5
98871;58629;3
98871;98885;5
98871;59980;3
98871;82425;1
98871;98884;1
98871;6033;1
98871;98889;1
98871;8158;1
26646;56480;1
26646;25636;7
26646;59980;1
26646;54406;5
26646;25637;1
26646;98885;7
26646;98889;1
26646;36213;2
56480;98889;4
56480;8158;4
56480;25636;11
56480;6033;8
56480;59980;3
56480;98884;1
56480;2049;4
56480;54406;1
56480;36213;3
56480;98885;1
56480;25637;1
56480;7428;2
56480;58701;2
56480;60959;1
56480;955763;1
56480;1969771;1
56480;111979;1
56480;98887;1
58629;36213;63
58629;25637;10
58629;25636;54
58629;98887;13
58629;56480;33
58629;98884;22
58629;58701;18
58629;6033;9
58629;59980;30
58629;98889;13
58629;8158;5
58629;157566;1
58629;54406;8
58629;268044;6
58629;2049;4
58629;26646;4
58629;25638;3
58629;288357;7
58629;374758;7
58629;98885;2
58629;60959;6
58629;1187686;3
58629;1192103;1
58629;98871;1
58629;111979;8
58629;1509747;1
58629;60964;5
58629;959263;1
58629;82425;1
58629;7428;1
58629;955763;3
58629;64530;1
58629;2124;1
58629;1969771;1
58629;939182;1
58629;2458841;1
59980;58701;7
59980;25637;2
59980;98884;6
59980;56480;1
59980;36213;9
59980;6033;1
59980;8158;1
59980;58629;2
59980;25636;3
36213;6033;2
36213;26646;1
36213;98884;13
36213;2124;2
36213;58701;15
36213;25636;10
36213;54406;10
36213;98871;3
36213;25637;7
36213;58629;8
36213;268044;2
36213;56480;7
36213;91083;2
36213;8158;7
36213;166374;4
36213;60959;6
36213;473554;1
36213;98885;1
36213;25638;3
36213;59980;4
36213;60964;1
36213;98887;1
36213;288357;1
36213;111979;1
111979;25636;3
111979;25638;1
111979;56480;1
166374;25637;2
166374;82425;2
166374;98884;1
166374;2124;2
166374;56480;1
54406;98871;48
54406;25636;29
54406;36213;4
54406;26646;13
54406;58629;3
54406;59980;5
54406;82425;1
54406;98884;4
54406;6033;2
54406;98885;4
54406;25637;2
54406;98887;1
54406;98889;1
54406;8158;1
54406;2124;1
25637;25636;61
25637;56480;4
25637;36213;5
25637;98871;1
25637;8158;2
25637;26646;1
25637;58629;3
25637;98887;9
25637;25638;2
25637;59980;2
25637;1969771;1
25637;98884;4
25637;2458841;3
25637;82425;1
98889;25636;27
98889;25638;1
58701;59980;55
58701;36213;27
58701;1175134;1
58701;56480;12
58701;60959;6
58701;288357;2
58701;58629;12
58701;25636;9
58701;374758;7
58701;82425;4
58701;2124;5
58701;25638;2
58701;98884;29
58701;98887;10
58701;6033;8
58701;98871;7
58701;98885;1
58701;473554;1
58701;91083;1
58701;125857;5
58701;111979;2
58701;54406;11
58701;268044;11
58701;25637;5
58701;8158;4
58701;7428;1
58701;955763;1
268044;25636;83
268044;54406;1
268044;25637;3
268044;8158;22
268044;98889;2
268044;58629;2
268044;26646;1
268044;98871;1
268044;2124;1
268044;98887;1
268044;25638;1
268044;58701;1
268044;59980;1
268044;1500802;1
268044;1969771;1
268044;36213;1
91083;25637;8
91083;36213;3
91083;59980;23
91083;98884;1
91083;98887;2
91083;82425;3
91083;98889;1
91083;26646;3
91083;56480;2
91083;54406;7
91083;450132;1
91083;6033;5
91083;98871;3
91083;58629;8
91083;166374;1
91083;25638;1
91083;25636;2
91083;2049;1
91083;58701;1
1969771;25636;3
25638;7428;20
25638;25636;25
25638;58629;3
25638;59980;6
25638;6033;1
25638;25635;1
25638;25637;5
25638;98885;1
25638;374758;2
25638;98887;2
25638;58701;1
25638;268044;2
25638;98884;1
25638;91083;1
25638;955763;1
25638;111979;3
25638;56480;2
25638;939182;1
25638;98889;1
25638;1175134;1
25638;60959;1
25638;36213;2
8158;36213;7
8158;25637;8
8158;25636;21
8158;111979;1
8158;166374;2
8158;98887;4
8158;6033;7
8158;26646;1
8158;268044;13
8158;98884;7
8158;59980;1
8158;56480;2
8158;58629;1
8158;91083;2
8158;58701;1
8158;374758;1
412040;6033;10
412040;98884;3
7428;25638;1
7428;25636;3
7428;2458841;1
7428;56480;1
7428;25637;2
1175134;98885;2
1175134;98871;1
1175134;25636;10
1175134;58629;2
1175134;98884;1
1175134;98887;1
1175134;58701;1
1175134;56480;1
374758;25636;11
374758;56480;2
374758;36213;7
374758;98884;2
374758;2124;8
374758;25637;6
374758;98871;3
374758;58701;2
374758;2049;1
374758;6033;1
374758;58629;5
374758;98885;1
374758;82425;1
