node_id,x,y,z
1267,19.969366970232755,8.360865333190162,3.5801800241530017
24141,11.708840349844394,2.8934445884943614,2.3777913054576914
1579,3.9209062540695214,-0.3705094885551077,7.175309060386269
4675,5.566417753474475,-4.719120460791956,-2.716867177369714
24200,19.56189525600199,1.6916723754128924,-9.687149246208435
45077,19.611736803999733,7.469411941551428,-4.348841596587093
24226,11.86243783069979,6.122764885951582,6.757412890484261
23017,10.305679526535215,2.3326388018247712,-10.61903580816351
33157,10.842220886448452,9.905968006603402,-8.13223160906793
3704,14.83997553623118,-0.3794292744725851,-2.210304164472113
132332,11.43687570285401,3.718929977799249,2.7341807865794863
24113,14.97604867372631,5.981502579617306,0.9925254302133624
46707,12.916357582744332,-2.2207471980534237,1.9901274020231554
71223,3.1629233967160246,2.812500943494655,0.4845865171831605
258421,11.195936119627206,-6.379324907048051,0.5095553424074666
3354,12.886135389774836,-0.9411576905038075,2.86702697803328
73681,20.989570783419694,5.734902431140597,-8.392700762258919
17899,10.418002099593195,-0.8962232336095255,4.000227183457319
9897,9.83920149860623,-0.7997944588326646,2.6246869340562
9785,5.745672892765633,1.0260885534268382,2.824570720524619
43059,18.075054462799898,37.576901103981,17.68764413769057
39075,13.131335396497946,-10.008973225001796,6.172229940002147
17377,9.610972482258987,-9.351928887325286,20.875858478812276
24143,18.833738673474897,4.561500435082557,0.41084250466523997
31698,9.74104309573842,2.811248096961762,-1.108097854026532
24168,8.783533549476687,2.2026223799096343,-3.8079451683842223
15203,16.35905563044504,4.073316861200141,-22.689934823017648
47619,25.379587071412658,14.166818820268617,-0.8233950094787446
46735,3.6417071630163704,5.780345708028733,-2.181781698945045
24069,8.42995751661497,4.02101180503557,-2.0979914640143846
24148,9.135646247971152,-12.615195169282991,9.510617855587057
15197,9.35074708959116,0.4169035060611961,2.8529861829802456
1852874,16.847289790682623,12.889135696076728,6.422211426194124
32391,28.14379838764124,10.546917659777066,-9.60207679574922
24110,6.549863193288417,9.496803920448613,-4.197465945065879
71222,16.921986347012222,9.271113900686998,-6.618955924679014
15093,16.02606684447113,-2.1010486049103037,0.2800270379914238
24136,16.8186574496099,18.9513026843982,1.1953215215541704
17902,11.20568753493967,2.812193307057086,2.771600557497841
17381,9.934209770161615,-3.995913322492129,-7.872176808196187
13458,11.984421225760457,1.2570299309897166,2.2251999124652784
10328,12.347502659581231,-2.493211679882812,1.4466658170774522
24077,33.70425463788311,18.570251307939003,-4.843407516179866
24078,17.06013750303316,-4.545187698482685,1.5894113293868557
1650,-12.017814956987664,-7.203389908042702,12.024968743264495
144878,-3.008521500235453,-17.092144760121194,7.122058412712619
24087,10.018207202846533,-3.0546270212781366,13.172650903745208
24163,10.629752099098852,-8.723092561834314,-0.7193652574158804
24068,11.479167440553482,2.1516370726259026,0.8832719931016726
24080,19.26577231950793,4.488430872407534,-7.839713442314121
10587,-7.335836183355454,5.208131641497104,-35.00667498819688
18386,5.4660383800311365,-5.265531568774442,-8.267095548333458
17386,-3.6883072139763797,-1.572108158780594,14.980849819668407
1848,-1.3557190600873312,1.3351103079813598,9.444541865302313
33736,8.751877091171657,3.4713905279815904,-5.204098933418884
10644,-18.30900986460288,0.2954825586684393,31.57122982281784
18390,-3.601383540144134,1.491930745800083,16.929482298559293
1564,-4.687645214123833,-4.938871610589821,9.47522852486604
17388,-0.10400156100327962,-17.19119073187707,0.775488140726651
17138,-0.392480673191848,-6.648266246428939,5.2262888661109415
22195,10.535167938854208,-4.3457253051654305,6.205601693661009
9565,6.275841051956888,0.17562747883682306,1.1090062418033355
78260,-7.51620536656317,14.217473999727176,4.892089360368601
4643,9.690417987335422,0.6092521403185742,0.11498458991850669
18325,5.41599953503232,1.5548109474595364,2.899316691590336
11711,16.31582198715209,-9.125802763369649,-0.9471568109157928
24211,18.48676342806037,16.358245444868828,-24.972633622976836
18126,8.53013931719454,0.3434872329277283,-2.111685125167
3267,-1.0836787163728232,-1.0003247165498124,11.960496433054892
11906,7.0716201884955225,1.8955021006346158,0.17860224155315763
17124,-5.345749444002045,-0.25857875417703013,15.178101558245203
15390,-10.559540297810948,-4.821063247032384,13.100630096009894
9758,-1.1010832249774083,-0.7084882881931449,10.979286463814589
23023,4.4398984429797395,-11.22034716394581,1.3623945236574713
24254,-0.38911205862321196,10.946770311453726,-5.595624082528346
45467,2.3923563451845453,-5.678117776738375,-15.353243274934364
532500,34.55716383557093,-9.402590166143192,1.541290682157971
13227,36.62387949427561,-19.09218416198264,-10.598329120174668
5621,11.173409392460123,2.3778752723097156,1.5183925940323917
46734,0.030245144745912,-2.0283091700604743,5.809895456451066
41723,22.882526487762405,-12.24489772578982,-5.084839229296669
34999,26.562724662580635,4.065135333042861,13.105586842545357
22728,1.862738366556684,0.006878552514677949,3.7744261147525364
18338,12.547124852155243,-2.1747950058689582,7.043171195115569
24130,3.918811463091707,-0.4206895761666516,5.132171696454556
3733,2.117659333350474,-1.888041917023763,5.834583569362373
89439,15.222359193323456,-4.86128928441066,17.59510241751174
8717,15.496405610572339,-4.701616443067714,-5.445984612757982
17380,10.163730513588717,-7.574593106400371,11.52065097353853
24103,-1.7744751034666137,-0.8000181814278235,8.678765960805798
24132,14.152588370695057,6.965463810991345,7.107056126762743
57704,12.964797306859744,1.85084163839894,-4.200217972997194
16814,-0.5180321867237865,0.18845071476714992,-8.340011539211226
33128,38.89747363794271,6.044606170313202,12.508580735666065
24160,27.981986598422452,-0.2516778055772164,-4.8238760406481305
17923,5.0553216377201196,-0.44861773854685794,4.920050628935826
18341,8.337574851039442,-1.4604066834767053,9.175296183591122
24114,-2.38728753364024,-4.418045790269446,6.104016620281669
19290,9.99206424675377,4.8736035097421535,3.2107784430646973
17974,9.323768835044277,3.4124920643522714,2.25531206460564
75466,21.25765018018204,7.43510914452856,-15.937598431442431
24178,16.108620411798654,-10.453575351439746,9.82063671617609
31950,-12.573175559762042,2.0192605798496217,18.139952950703957
17908,-6.830420411572668,-0.8425479182444278,18.15225784858879
24253,-0.3715080461159843,-1.6636604004491673,7.551363842024784
19307,1.898823855638554,-2.3655944028496947,5.813221885976581
47949,-16.563500785727584,-0.14172116399777934,16.497225405803917
85095,20.97576617266911,-11.09293688392087,20.880360803793224
24187,9.482973901084833,-0.13120756008577672,-2.1468335851441935
18368,6.7238491343719815,0.11507918615271961,3.092614268261272
33878,18.907284992702046,3.626164440131106,-9.314153841749032
13852,-5.585388941509265,-5.530681393895129,21.80314982801373
18322,5.971573986569609,0.8304684705969265,4.617713450546532
18339,0.2981435755788553,-5.131320884276583,0.29226409137563536
34972,-11.138832541296956,1.6676197423941659,7.763017283354657
18333,10.144451076576019,12.910911933820493,13.864923438801512
17405,14.498226233753314,8.503229717518238,-12.75357861072166
24242,41.866978001040096,2.0649724191544436,4.603859740118956
17132,1.1358225040967156,2.046467344075751,12.361787092264109
24092,2.4979658546775454,13.59736128295632,7.795120026119321
17330,1.7814233123947218,2.0865084946235157,8.411390328517818
4676,8.840792328160404,0.7058151010012708,4.597607345754483
24050,12.66701036657588,0.4612172578384275,-44.86398370595476
17402,16.411620053609695,-10.438437503935994,-16.951952943564343
24210,-6.9105662492786095,-7.6922558477531595,-12.198254525829228
3367,6.579321356931622,4.928430651000795,1.48335079562748
24052,4.168221796645291,9.504163559932564,4.767619517331092
24106,22.683794117904625,1.695022257934653,-36.70937342899001
78262,10.774938747005322,-0.386223970475271,10.870273555947563
17127,-6.763215844720008,-2.112429056445272,14.33564224409136
15533,-23.363167582430776,3.5555891342230836,38.510398130471486
24179,-4.814672703431128,1.278817795637245,11.366496429485082
18380,-8.08468202679581,3.523002544439244,15.550856547293009
17895,-1.740984047879806,-2.1753149762541284,11.660457088708519
23939,-4.249427829869283,-1.0211561730594383,14.167487144969726
17915,-2.570257329667456,-0.38376333975859467,15.48257674906857
31701,0.37826116494460393,0.48381033322355904,1.4186110346557683
23022,12.498652686586645,48.35141025879918,42.522836641042645
6789,-15.974123884790842,-10.968407026352189,11.389648251489668
24177,10.191427459427615,2.6517601424493193,-1.3722271952595335
19298,15.344947720796796,7.606156528652086,4.812467008904079
31666,13.704230715070011,3.0743008860935817,-2.5951491345974063
24221,24.694902036168614,8.010834535999933,-4.52053690371104
6905,11.578245183446136,0.3535926324496472,0.7713867357644872
18340,36.26498786310063,-2.674073695631421,32.38659686994433
31080,-5.549546211600969,12.14643957979196,-22.467647097714256
24074,8.585617457340064,-2.331268733229244,3.7370999146051815
17390,13.407372880350486,-46.683964348146674,-10.087544722275211
3747,-2.5995746929899752,-1.0407573220750521,13.19110005459251
18345,9.61532694734877,-0.4616926326147137,0.8528926827857433
19293,3.6807613761009392,0.11984945698470995,9.156859782045942
24203,1.70971048699856,-0.09902922234326894,6.83358860471747
17903,-3.061958532284038,-1.6192851785659101,1.3707976228416214
18323,5.229409979036902,-3.688535726494237,6.419539536733346
24105,23.84343526935217,-13.890595608235586,-4.729291244802887
24071,6.324089879085804,-0.5638591354938853,2.0489756763304428
4652,16.369020673830263,-5.635509939531261,-11.59018657802283
24115,4.983037666195578,-13.464023188056458,10.112259244455224
24117,3.8149387851405834,-0.7481827521081001,0.6791933447331502
17905,7.557772799164752,1.1685591047287147,1.6074064570953368
47974,14.926417222758786,-1.0505215386829434,19.342315957358025
18328,-3.625981665132308,0.36021953873960655,7.650450507518755
33139,18.1255598467923,0.06634192165317643,-4.020399994419449
24222,14.987981831938754,-9.139873222985962,8.81964119602587
24137,-2.2024056780858743,-3.3873041880732586,-2.773831514621101
54677,1.7225784887194493,1.498311628712237,11.114871649314928
24139,-2.4883336120502904,-1.7385698729951784,5.755135154805494
51395,0.3118449033355901,4.00205918946407,7.688725278511235
15096,-0.07915008371395515,2.074188551142619,7.414135817878474
17395,14.220204304001854,-1.1569997704201143,-17.123795322995008
70510,0.7713836051153251,7.17304025830299,21.507744854991813
38939,-0.26574802593536617,-2.6326344575560654,6.597767950534752
32674,-1.6948642187031666,-1.8369950443315162,17.44547751837237
19292,2.5064915568535966,-1.4935357350333405,0.0660623303181751
47992,16.95950897040167,-3.5300991490509332,8.216957096376312
24144,4.457434482918366,-1.0595923343739528,4.004395294589571
33149,7.864760974197679,3.9996320256500013,-3.4120652219327496
98144,-4.388714216061949,-5.663202937061108,15.881114469682032
46731,5.140319569235409,-4.204647504451692,4.3107938087057605
24108,14.881784845245704,5.023237568003665,6.444588728094281
33125,10.749320261072569,-2.0188021748729668,3.1647819206371963
20203,33.39732406298137,-15.47932471186855,-7.090076332985987
18382,-23.370904096602548,0.2364777851115747,33.158397730361955
21047,-6.805600713666067,-34.6410781666753,18.606624763231807
79136,11.750050705770654,-30.175093699120858,48.01555291009561
11904,2.01165125743249,-3.0450584606821067,2.1284108506801545
18719,-24.889548989825233,6.791922551310783,42.79528922757187
10497,-2.650222201443995,0.4996701923911786,13.101058108295703
9346,-13.655508948932933,20.883120751853397,14.195008334947332
77300,-17.905081551545734,-3.7024437906676724,9.991917670980797
38563,-11.787795784839176,5.342062899094422,11.770431658221959
22667,-15.27726734596392,12.821748449062532,14.04450100196766
70546,-3.7310266492016595,-2.576431338947529,9.166425401301595
1577,13.482923507590748,9.479518336031333,5.425945441802114
15036,-2.410435282911365,7.094183166018254,17.833060856462424
57751,19.893938605339898,18.655881738789503,-10.476183520448771
27436,4.607428755567398,2.1717750605674055,-5.348955138229208
173558,10.654299023970417,5.020089154945651,-3.4984472078536584
83041,-16.150358217202054,3.0693909018113175,30.747994634947958
209888,20.669716592877293,5.5119190020935775,-1.621861490634565
12890,-6.30115597857759,-26.101569459702585,-2.693193999974433
24055,18.44779395999639,4.838578701055432,-0.5055608266836913
185279,26.991871681349693,15.977775032388365,1.5284789425969194
24207,11.038424257442948,-2.553687209115836,0.8416440418158118
45651,11.288869186456274,1.9480198719567596,-0.6080410832054781
31697,3.723349279992185,-10.318806194350778,23.59050727761128
76768,9.572931623206479,-0.9949057216687294,-0.0489222596003458
24116,25.467896679435853,-11.63306260208612,-4.730934538781064
24076,5.827902707631658,6.4798305317400136,-3.3672573442628106
39912,9.0937074145237,5.878553017873045,-17.96076333058835
369441,21.290650420857887,7.524815472269275,-2.6065715986419136
1062025,-1.1456123194966352,1.0543970144367947,8.447514565440216
31681,16.954125013312023,6.982101338476966,1.0929749050386448
117224,-5.402195807042368,-0.05386546765816291,6.6507645228302295
552924,13.125229341211984,-2.5689823057280066,11.48153429327322
24125,8.870716727348217,-0.7788735132849638,6.397576587152429
45194,19.99665221858227,-10.843412092632555,16.631367188170188
43058,8.87222542043947,6.887719089369305,-8.02621114454383
46713,2.036894239061752,-4.912347402796719,6.398538704131063
24109,-1.0923147636277761,4.382288296039974,-1.39264042163326
24173,16.76049853094507,0.7920378368268288,4.266360441785899
198657,8.714865751705283,-1.184139394042063,9.464621105493443
1411020,11.73653078532363,0.18599572262601782,6.224585404533357
56028,0.9710958392737297,-0.8220575969975741,8.186030021400981
24171,16.948335869092674,13.095940574429733,0.11559906074798221
47936,3.006285467556637,-5.271672098806938,-13.118638485269258
47953,18.195348254012472,2.8132948132359346,4.6003193044505295
47998,15.111529037457586,-6.435080675768759,-13.239769604811343
78263,15.773945111638852,-7.6220941546515135,18.918073822320565
76784,20.671591576457942,3.311488960662757,-13.119867882260408
18352,3.548970069047421,0.16129431790696458,6.532520209556267
17379,14.976165198129621,10.177587727161871,3.8735931463831506
17399,16.61961787905247,4.064738112264742,-17.523442232893835
17401,-47.287138869687865,6.941612266226429,-35.621329771882564
17074,11.624499633619024,9.690148275121004,1.6245198908783607
24089,19.45754677007065,-11.426878333547677,-19.97822564902417
1757,14.11570972118605,-2.3860568004669886,2.899116288497474
22744,-13.22794736825751,10.379046517038603,1.3353683936349157
31668,17.48974620561232,6.930165293553472,-2.2363550867147453
45650,14.346357418903949,11.908854284444658,-16.045328213116463
24119,7.314453734656553,0.24407215462827025,-3.2549847130403506
24099,9.080679633128561,-1.437215299059666,-5.4884406995170565
1906,2.0997313476915878,2.196275043473946,-20.363551449972668
27434,26.36228326814087,3.1762379541846,-0.24371611485926792
27433,20.027311378064212,1.0221459847200691,13.624386908827155
45653,28.39134212384016,1.7402810292022366,-1.201560483618188
49871,17.634971805331645,-3.2085841910887822,-7.072054283760053
66417,21.480803240141128,-2.4554019418347366,-17.0315759780272
31680,22.067888494479277,1.4965052653177082,-11.386428142037282
23020,12.78868280920421,-0.45296857716417094,-18.89223645088861
1619859,-0.35374072289197755,-16.09967682849416,-2.616457771779693
17729,7.1675222000174585,-1.7139691553567502,-5.5553180745071415
31087,6.207773807277391,4.408918861411848,-17.556186083422766
24145,15.806585627357506,9.270034314080831,-50.0
16590,17.66088524366029,7.713836905997496,-20.628387239143358
25289,16.561786023201492,0.13005549593601273,0.9482522264015216
3329,19.008299291729372,21.626678402647315,-21.866940050559364
24237,8.012994029042396,16.586009246811756,-16.86070800954507
918122,9.78311789501278,4.447869751474585,-4.436426114898239
109976,9.428625639374701,21.524552254416236,-21.686000133394128
261042,-5.025083996439577,-0.08696094891271144,-13.07783889712271
46728,17.785396865168693,-5.680869350228235,-8.152885478519373
24146,10.309195562129261,-10.103433240941257,9.577294429068587
30635,41.93543785351032,3.852905836961874,15.948245920050297
17116,21.28674950162865,-2.566907570521778,-19.716405980471784
2044684,12.749466609543816,0.6874890039987065,2.612984070739607
42360,15.08201923231745,4.8922317156378625,2.1986413677228285
1818592,14.977511849472506,2.237496229452283,-9.29495612473378
401943,10.676977806656218,2.2554588427581876,-4.843127031532994
22980,8.678828924803206,-0.8806597651856407,4.717214468359742
70528,11.978713516209318,5.204010380621682,4.081238753521852
83968,10.286720697149264,9.26515787627504,23.70153730720824
781415,8.250171507149226,-9.016092061778338,9.81585390654827
712129,10.46728364631553,1.0995160722541115,-0.7025591728806475
84668,11.97362727014255,1.623910017798238,1.5856840367590834
24084,15.05587936588691,-8.350116737163574,7.85456956662172
47964,27.098147233738914,36.60188801399339,3.8242835128975443
76783,22.5524870050573,13.28852937096179,-1.8143709441510296
17135,13.92303220649763,-3.3020936599934743,-1.9345791052853087
24157,6.100794694665105,-17.10462709904497,-4.633530781168318
