73029;1568;61
234708;1568;1
1535370;1568;17
16258;1662;3
16263;1662;4
30646;1662;3
31390;1662;2
32252;1662;1
47791;1662;2
47886;1662;5
54131;1662;23
89108;1662;4
89470;1662;1
90802;1662;1
226197;1662;1
16273;1735;1
18529;1735;1
19237;1735;2
23867;1735;1
55035;1735;1
62266;1735;1
138343;1735;1
144399;1735;1
145214;1735;1
197780;1735;1
1121270;1735;2
2057330;1735;1
819211;1779;1
1947988;1779;2
2259940;1779;1
1662;1862;3
16273;1862;1
19237;1862;2
31090;1862;1
31390;1862;4
33473;1862;1
47791;1862;2
47886;1862;1
54131;1862;1
68491;1862;2
77260;1862;1
89851;1862;1
90802;1862;2
121776;1862;2
160050;1862;1
167897;1862;1
175990;1862;1
226197;1862;1
234708;1862;1
259427;1862;3
496332;1862;1
660549;1862;1
1662;1884;4
15611;1884;1
16258;1884;2
16263;1884;2
16273;1884;1
27925;1884;1
47791;1884;1
47886;1884;2
89108;1884;1
226197;1884;1
1792204;1884;2
6229;2466;1
41458;2559;1
44453;2559;2
86280;2559;1
97497;2559;1
123584;2559;1
126439;2559;1
209860;2559;2
212303;2559;10
212526;2559;13
221517;2559;10
259887;2559;1
377727;2559;1
462319;2559;11
541096;2559;10
752861;2559;1
795669;2559;2
923854;2559;1
1046064;2559;1
1121270;2559;1
1131773;2559;1
2446729;2559;1
59235;3264;2
64522;3264;2
69081;3264;2
72528;3264;5
142412;3264;2
186216;3264;5
196565;3264;2
212303;3264;1
212526;3264;2
229530;3264;3
271390;3264;1
271396;3264;6
274778;3264;2
287983;3264;1
355271;3264;2
409015;3264;2
431520;3264;2
464710;3264;3
475204;3264;3
483898;3264;8
830532;3264;1
963264;3264;1
1151481;3264;172
1184719;3264;1
1227998;3264;2
1307244;3264;4
1528399;3264;1
1753651;3264;4
1775210;3264;47
1920836;3264;1
2070874;3264;1
2170748;3264;3
2214536;3264;3
2445918;3264;19
29482;3359;1
261708;3359;1
532464;3359;1
87802;3685;7
16273;3738;2
19237;3738;1
23867;3738;1
32252;3738;1
33176;3738;1
33473;3738;1
52069;3738;1
55035;3738;1
55141;3738;1
121776;3738;1
208471;3738;1
259538;3738;1
386976;3738;1
407475;3738;1
635778;3738;1
976635;3738;2
1151481;3738;1
1246567;3738;1
1290483;3738;1
1738762;3738;1
1789610;3738;1
2206343;3738;1
113980;5310;1
175990;5310;1
1658440;5310;1
39384;6229;1
3807;9108;1
35330;9340;3
1624472;9340;1
1662;9545;1
79152;9545;121
237103;9545;24
270623;9545;10
1493775;9545;62
1809203;9545;1
61419;12296;8
131241;12296;45
131243;12296;58
1780969;12296;1
33882;12600;2
32252;12858;1
33473;12858;2
45265;12858;1
97497;12858;3
133996;12858;1
144399;12858;3
240418;12858;2
259427;12858;2
280952;12858;2
282460;12858;1
54131;13884;13
55141;13884;1
133996;13884;1
1334393;13884;1
220140;13968;1
5310;13975;1
16263;13975;1
16273;13975;1
19237;13975;1
23867;13975;2
31390;13975;21
38003;13975;10
47791;13975;4
54131;13975;1
54702;13975;7
144399;13975;5
145321;13975;1
160050;13975;3
197780;13975;88
234708;13975;1
612366;13975;3
1789610;13975;2
14314;13977;1
47791;13977;1
94922;13977;1
114676;13977;1
188251;13977;23
199773;13977;1
314757;13977;70
348059;13977;1
371172;13977;3
563112;13977;64
637547;13977;2
756383;13977;1
818366;13977;1
862775;13977;1
989703;13977;1
1107321;13977;86
1155943;13977;1
1162108;13977;21
1203418;13977;384
1209096;13977;64
1379815;13977;8
1594180;13977;1
1628078;13977;1
1714739;13977;2
1792204;13977;1
1881360;13977;1
1900129;13977;1
2033644;13977;13
2040485;13977;1
23301;14314;1
96386;14314;1
96731;14314;4
109003;14314;1
117350;14314;2
117350;14314;1
122205;14314;4
129490;14314;1
141959;14314;4
142001;14314;4
147443;14314;11
155910;14314;3
170937;14314;1
183753;14314;3
183763;14314;1
185585;14314;4
191707;14314;1
199773;14314;94
207923;14314;9
215994;14314;1
228488;14314;5
233938;14314;2
239692;14314;1
250070;14314;5
254667;14314;5
260608;14314;3
269285;14314;3
274778;14314;5
283530;14314;3
291276;14314;1
319501;14314;1
395884;14314;4
437251;14314;2
454684;14314;2
454688;14314;5
454698;14314;2
454707;14314;3
470392;14314;7
477346;14314;2
531678;14314;2
536558;14314;1
548918;14314;1
552708;14314;2
597181;14314;1
620197;14314;2
625045;14314;4
712433;14314;1
717805;14314;1
718469;14314;1
728607;14314;2
