942;278;1
1057;278;1
1502;278;2
3764;278;1
6748;278;1
7228;278;1
11500;278;3
17803;278;1
19397;278;2
41756;278;1
43718;278;1
45000;278;1
49147;278;1
60842;278;1
65566;278;1
67768;278;1
77453;278;3
79425;278;1
79849;278;1
82650;278;3
89974;278;1
90656;278;1
93043;278;1
99256;278;1
99715;278;1
100227;278;1
101646;278;1
103262;278;1
104920;278;1
107748;278;1
109784;278;1
111328;278;1
113289;278;1
116384;278;1
117318;278;1
119472;278;1
120351;278;1
122294;278;1
123795;278;1
128390;278;1
136346;278;1
138649;278;3
139564;278;1
141360;278;1
143188;278;1
145509;278;2
146617;278;1
147664;278;1
147786;278;1
148926;278;1
151296;278;1
152744;278;1
154288;278;1
154696;278;1
155183;278;1
156648;278;2
158470;278;1
159066;278;1
167275;278;21
169064;278;1
170622;278;1
174646;278;1
174773;278;1
181420;278;1
184635;278;1
193386;278;1
195487;278;1
199431;278;1
199577;278;1
200882;278;1
208956;278;1
209538;278;1
209591;278;1
211005;278;1
212053;278;1
214994;278;2
215152;278;2
217937;278;1
219737;278;1
223131;278;2
226531;278;1
231324;278;2
234896;278;1
237188;278;1
237307;278;1
242594;278;1
245476;278;1
249939;278;2
250348;278;1
251585;278;1
253254;278;1
257616;278;1
258915;278;1
265391;278;1
267836;278;1
268600;278;1
272292;278;3
275012;278;1
282100;278;1
286820;278;1
288098;278;1
300464;278;3
304002;278;1
304007;278;1
329766;278;1
335260;278;1
335831;278;1
345412;278;2
350016;278;1
350589;278;1
352240;278;1
356474;278;1
358149;278;2
360571;278;1
360976;278;1
366119;278;1
394645;278;1
413823;278;2
420682;278;1
422869;278;1
425006;278;1
429223;278;1
450006;278;1
452959;278;2
459569;278;1
465197;278;1
481459;278;1
485750;278;1
487959;278;1
492326;278;1
499281;278;1
511437;278;3
521457;278;1
546953;278;1
549016;278;1
551522;278;1
558480;278;1
564188;278;1
565876;278;1
579239;278;1
587200;278;1
592162;278;1
616766;278;1
617617;278;1
621219;278;1
624341;278;3
624480;278;1
624585;278;2
628471;278;2
639167;278;1
639451;278;1
657124;278;1
657918;278;1
665221;278;1
675675;278;1
700773;278;2
705030;278;1
705284;278;1
706628;278;1
716591;278;1
727391;278;1
736661;278;1
740748;278;1
745141;278;1
751601;278;1
764677;278;1
771701;278;1
777930;278;1
779279;278;1
785770;278;1
789890;278;1
793565;278;1
797947;278;1
801679;278;1
803526;278;7
804777;278;1
813298;278;1
817637;278;2
818404;278;1
852461;278;2
852902;278;1
856550;278;1
858266;278;1
859581;278;1
860708;278;1
864763;278;1
873542;278;1
889921;278;1
912918;278;1
913177;278;1
920304;278;2
935999;278;1
946494;278;1
950353;278;1
967467;278;1
981366;278;1
987116;278;2
994048;278;1
994946;278;1
999610;278;1
1007305;278;1
1015852;278;2
1029048;278;1
1031046;278;1
1045476;278;1
1047898;278;7
1053616;278;1
1071994;278;1
1085048;278;1
1099350;278;1
1100674;278;1
1112634;278;1
1119920;278;1
1120538;278;1
1122522;278;1
1135795;278;1
1144901;278;1
1149901;278;1
1151841;278;1
1168666;278;1
1212010;278;1
1225729;278;21
1238053;278;1
1240009;278;2
1281703;278;1
1287824;278;1
1309478;278;1
1311931;278;2
1318302;278;1
1334497;278;1
1344036;278;1
1347452;278;1
1350132;278;1
1353983;278;1
1357100;278;1
1360541;278;1
1362807;278;1
1364630;278;1
1364651;278;1
1364691;278;1
1380264;278;1
1383327;278;1
1387331;278;1
1391623;278;1
1404742;278;1
1411246;278;1
1414332;278;1
1418289;278;1
1427177;278;1
1441408;278;1
1444656;278;1
1449398;278;1
1449521;278;1
1454500;278;1
1468241;278;1
1468816;278;5
1472479;278;1
1475994;278;1
1483171;278;1
1483757;278;1
1502679;278;1
1508665;278;1
1509048;278;1
1509217;278;1
1516897;278;1
1526714;278;1
1528278;278;1
1536147;278;1
1539396;278;1
1542978;278;2
1555217;278;1
1559630;278;1
1560950;278;1
1563548;278;1
1564764;278;1
1579511;278;1
1607300;278;1
1625840;278;1
1629966;278;1
1641887;278;1
1647170;278;4
1656838;278;1
1660176;278;1
1666389;278;1
1680647;278;1
1681492;278;1
1698772;278;2
1698920;278;1
1710447;278;1
1710569;278;1
1718414;278;2
1727541;278;1
1729517;278;1
1748835;278;1
1754236;278;1
1774639;278;1
1777277;278;1
1784984;278;1
1803079;278;1
1804970;278;1
1811416;278;1
1820245;278;1
1825752;278;1
1835618;278;1
1840646;278;2
1849465;278;1
1850960;278;1
1852851;278;1
1875158;278;1
1889498;278;1
1898148;278;3
1903816;278;2
1909377;278;1
1920508;278;1
1921082;278;2
1931090;278;1
1937965;278;1
1950577;278;1
1966873;278;1
2009814;278;1
2028525;278;1
2028832;278;1
2060901;278;1
2072754;278;1
2084396;278;1
2089679;278;1
2100095;278;1
2102981;278;1
2105962;278;1
2133049;278;1
2135780;278;1
2140807;278;1
2201237;278;1
2233224;278;3
2266829;278;1
2315740;278;1
2337725;278;1
2457420;278;1
2487853;278;1
2513550;278;1
2515480;278;1
51451;799;1
51695;799;25
56025;799;1
82080;799;1
89793;799;1
89892;799;1
90915;799;1
93709;799;4
129468;799;1
146534;799;1
201238;799;1
241501;799;1
271572;799;1
294576;799;1
351654;799;1
377804;799;1
510066;799;1
632396;799;8
655193;799;1
735549;799;1
780442;799;1
915084;799;1
1082920;799;1
1637898;799;1
1667990;799;3
1808451;799;27
1825761;799;1
1927215;799;1
2144801;799;3
278;942;33
799;942;2
1017;942;1
1057;942;1
1502;942;3
1584;942;1
1737;942;1
1928;942;1
2278;942;1
2528;942;1
2768;942;1
3525;942;2
3607;942;1
3728;942;1
3764;942;1
4258;942;1
4263;942;1
4274;942;1
4959;942;2
5012;942;5
5455;942;3
5545;942;1
5589;942;2
6285;942;1
6748;942;1
6996;942;1
7019;942;2
7183;942;2
7222;942;1
7228;942;1
7260;942;1
7757;942;1
7829;942;1
8739;942;2
8775;942;1
8830;942;1
8854;942;1
9546;942;1
10014;942;1
10374;942;1
10501;942;2
10530;942;1
10682;942;1
10709;942;1
11184;942;1
11316;942;2
11415;942;6
11500;942;6
11731;942;2
12154;942;1
12209;942;1
12378;942;1
12405;942;1
12440;942;7
12605;942;1
12713;942;1
12839;942;1
12844;942;1
13083;942;1
13294;942;1
13382;942;2
13583;942;1
13662;942;1
13697;942;9
13973;942;1
14114;942;1
14688;942;1
14837;942;4
14896;942;1
15029;942;1
15386;942;1
15403;942;1
15453;942;2
15463;942;1
15633;942;1
15748;942;1
16359;942;1
16553;942;1
16577;942;1
16861;942;1
17302;942;2
17303;942;1
17605;942;1
17803;942;6
17814;942;2
18200;942;1
18420;942;1
18580;942;1
18643;942;1
18727;942;2
18803;942;2
18845;942;1
18891;942;1
19171;942;3
19190;942;1
19397;942;1
19677;942;1
19719;942;1
19772;942;1
19835;942;1
19941;942;1
19958;942;1
20199;942;1
20679;942;1
20793;942;1
20838;942;1
20900;942;1
20909;942;1
20961;942;1
21458;942;1
21919;942;1
21945;942;1
22144;942;5
22392;942;1
22729;942;1
22746;942;1
22771;942;1
22951;942;1
23011;942;1
23012;942;1
23632;942;1
23852;942;1
23941;942;2
24005;942;1
24550;942;1
24568;942;1
24769;942;1
25077;942;1
25116;942;1
25692;942;1
25730;942;1
25754;942;1
25816;942;1
25838;942;1
25943;942;1
25978;942;1
26005;942;1
26071;942;1
26074;942;1
26376;942;3
26792;942;1
26831;942;1
26866;942;1
26919;942;1
26996;942;1
27178;942;1
27209;942;1
27384;942;1
27387;942;2
27745;942;1
27863;942;1
27904;942;1
27955;942;1
28034;942;1
28037;942;1
28165;942;1
28212;942;1
