19547461;PhilippePoutou;Fabien_Roussel;98295;45942;1
19547431;EmmanuelMacron;Fabien_Roussel;98295;2587;1
19547474;EmmanuelMacron;Fabien_Roussel;98295;43936;1
19547471;EmmanuelMacron;Fabien_Roussel;98295;975;1
19547514;EmmanuelMacron;Fabien_Roussel;98295;1484;1
19547393;EmmanuelMacron;Fabien_Roussel;98295;7132;1
19547522;EmmanuelMacron;Fabien_Roussel;98295;1871;1
19547532;EmmanuelMacron;Fabien_Roussel;98295;79814;1
19547538;EmmanuelMacron;Fabien_Roussel;98295;4981;1
19547559;EmmanuelMacron;Fabien_Roussel;98295;8605;1
19547563;ZemmourEric;Fabien_Roussel;98295;671;1
28895078;Fabien_Roussel;EmmanuelMacron;196805;98295;1
33676445;Fabien_Roussel;f_philippot;255127;98295;1
34709254;Fabien_Roussel;EmmanuelMacron;267431;98295;1
19547404;vpecresse;Fabien_Roussel;98295;1635;1
1808064;Fabien_Roussel;EmmanuelMacron;4855;98295;1
22534723;Fabien_Roussel;EmmanuelMacron;1989649;98295;1
34910795;f_philippot;MLP_officiel;270329;100;4
34910884;UPR_Asselineau;MLP_officiel;270329;2076;2
34910868;ZemmourEric;MLP_officiel;270329;2021;2
34910917;ZemmourEric;MLP_officiel;270329;146472;1
34910806;ZemmourEric;MLP_officiel;270329;5901;1
34910815;JLMelenchon;MLP_officiel;270329;2695;1
34910817;f_philippot;MLP_officiel;270329;51772;1
34910825;n_arthaud;MLP_officiel;270329;50948;1
34910854;ZemmourEric;MLP_officiel;270329;35396;1
34910859;UPR_Asselineau;MLP_officiel;270329;9;1
34910895;ZemmourEric;MLP_officiel;270329;107;1
34910901;ZemmourEric;MLP_officiel;270329;3264;1
34910914;ZemmourEric;MLP_officiel;270329;5022;1
34910919;f_philippot;MLP_officiel;270329;218865;1
34910930;ZemmourEric;MLP_officiel;270329;4206;1
34910940;jeanlassalle;MLP_officiel;270329;6127;1
34910945;ZemmourEric;MLP_officiel;270329;318741;1
34910946;MichelBarnier;MLP_officiel;270329;485;1
34910961;UPR_Asselineau;MLP_officiel;270329;2094;1
34910963;ZemmourEric;MLP_officiel;270329;610917;1
34910968;ZemmourEric;MLP_officiel;270329;671;1
34910970;f_philippot;MLP_officiel;270329;82;1
34910987;ZemmourEric;MLP_officiel;270329;3275;1
34910923;ZemmourEric;MLP_officiel;270329;43420;1
33278587;MLP_officiel;f_philippot;250326;270329;1
34910990;ZemmourEric;MLP_officiel;270329;6061;1
19398469;MLP_officiel;PhilippePoutou;96929;929615;1
41505797;MLP_officiel;EmmanuelMacron;374088;929615;1
64160460;ChTaubira;MLP_officiel;929615;35633;1
20657286;EmmanuelMacron;MLP_officiel;108048;33200;2
20657274;dupontaignan;MLP_officiel;108048;80463;1
20657281;AnasseKazib;MLP_officiel;108048;55286;1
44799589;vpecresse;MLP_officiel;435853;121831;1
47057947;MLP_officiel;f_philippot;481871;435853;1
