667;-43.58637887103715;110.15662288772324;6.11446202875648;7
107;19.69724819832448;32.95988519688689;-41.71348986187741;4
1153;-36.22904507909376;39.74371797255287;-14.292399507820448;6
1197;12.359513315828917;-50.07787239654428;-36.30832372596157;6
2021;15.313098403251688;16.066867060394152;-79.48126217916574;4
2112;-20.78805023032973;22.88952669384237;-42.48848479230295;4
2711;9.97192062686822;11.890232912166288;-34.22477745501936;7
2747;0.5335799372355287;20.739766904820257;-42.10822654199855;4
3643;-10.749358427445545;23.202897614733;-32.22659845826877;4
4206;34.34808492911885;27.183884439213355;-47.661949833045085;5
4616;-53.14167550395971;-29.043683994266257;-36.259566056733306;6
5066;24.77497729768853;52.31026042884847;-43.73149399354172;7
5124;22.746729774230165;13.55143813108543;-50.3235873079435;4
5570;-47.479602377413;-62.20512391859855;-124.34144610518491;4
5602;-33.45303725226432;40.95668540493467;-51.98686504403398;4
5719;-22.53230208801624;-39.08635055426075;-62.54433562576995;4
5746;-0.3100997926340185;-0.407622181632209;-60.286187080737406;4
5793;-11.043429640310972;12.444875724956752;-35.43458259594253;4
5797;-16.82320690374567;-3.949238634501675;-66.42256987063192;4
5835;-32.70694080070687;15.572021962820404;-63.32248798259034;4
5839;-18.301592755845828;13.236686748346518;1.5479246412753973;4
5881;-62.51627880293625;-18.65184694153757;-96.3860209308316;4
5895;20.825374999669112;25.226496569747177;-50.238755190767954;4
5920;-6.180628112464499;48.09032356415846;-142.4126963349183;5
5932;-46.686524004907895;-15.66413708047836;-42.932986209855336;4
5933;87.22097052415893;42.146427022818784;-10.666771537205626;4
5938;5.591946880919733;13.337855749703715;-60.59479753671685;4
5957;-0.0868635568649948;14.822988229004263;-49.30770360939099;4
5974;3.148623365998008;22.615105473594483;-47.20105801560944;4
5976;2.944397718535998;35.19815509130412;-31.492234108022824;4
5977;0.7535952632285913;4.293342467372873;-48.8961581339013;4
5997;13.838926912653124;17.578177231642414;-45.16010537808306;4
6018;-9.86926413225952;60.07598713495048;-13.687863033408496;5
6038;8.371142540792658;3.3441676112066223;-92.01854614187334;4
6088;2.2893623381613724;5.991346116543427;-48.0973487162604;4
6094;34.33121532045301;22.777484274931272;-75.79127671230405;4
6099;-21.92771817923241;34.370580984049155;-39.47335421549959;4
6108;-20.541279600089712;0.2905776789781688;-66.20166678452347;4
6113;151.25162205599452;51.98604284825474;106.5392047122414;6
6117;-31.30958745096812;-5.747906230595507;-71.77229130715043;4
6120;12.88356339128904;9.797655866577797;-58.4898498501954;4
6134;-10.187754316515289;5.354325003122716;-43.778772683380105;4
6139;13.49284208662299;-1.26098211515053;-59.14751890244203;4
6161;47.629378231021214;39.20826175505466;-56.75611626040666;4
6163;-3.414521298565432;-2.5791287297454977;-59.483500207261855;5
6188;-23.52034545907336;33.64455048806264;-32.81887375568286;4
6195;-3.131619664011665;6.714948337569495;-50.23930980803915;4
6197;0.1325758101903474;-24.274432777893576;-90.12709691438336;6
6213;22.82650952266758;15.782789904803938;-26.19516725682236;4
6217;23.83354853526349;-1.5470017994891534;-72.9529498509526;4
6234;-4.561597523342922;8.498904588918002;-55.58619004730869;4
6248;-7.420927473176409;-14.436900416022477;-27.907173471758423;4
6261;8.337079796719445;17.835506266556415;-63.48440703539968;4
6275;-18.521207816317848;33.65876133937134;-60.1586591638066;4
6291;0.6893277706616957;-6.501625020834201;-80.25414567190967;4
6296;-5.674293558635391;10.465839537924372;-53.19078832284411;4
6310;39.98375292198601;10.119395913440275;-3.3595165833739404;4
6320;-14.774799772238548;16.514743615945648;-69.27480108427375;4
6323;83.2303241155384;18.347206377604653;42.66183674500118;6
6348;-33.67613691467056;107.98034363602268;-132.81226164022166;5
6351;-27.53575990741062;15.696472726908782;-7.431452430536887;4
6377;-18.97761526121197;-14.590336013861076;-49.15791316059144;4
6379;-2.040732341356978;35.141126813645585;-17.164348824972784;4
